Code,Academic Year,Degree,same_as_wikidata_degree,DegreeID,UniversityID,AcademicLevelID,AmbitID
4313946,2024-2025,Computación de Altas Prestaciones,,43a1d5274c900f3d604dec778d7aa25e,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311625,2024-2025,Comunicación Multimedia UPV/EHU - EITB / Multimedia Komunikazioa UPV/EHU-EITB,,54c0598e36f8a75fe7c03739f91ff0b7,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4311903,2024-2025,social communication,https://wikidata.org/entity/Q6701907,5d840cd7d927d602e14dcdc4f59c42de,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4313038,2024-2025,Conservación y Exhibición  de Arte Contemporáneo (CYXAC),,33e78ff0c0528cbe1da53ab35e07d77c,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4311627,2024-2025,Contaminación y Toxicología Ambientales,,3eeeda7280126b476c622ff62a51ac93,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
4314676,2024-2025,Control en Redes Eléctricas Inteligentes y Generación Distribuida/Control in Smartgrids and Distributed Generation,,77065bc7b34bd4d077f737ae72765d8c,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311628,2024-2025,Cuaternario: Cambios Ambientales y Huella Humana,,6d4f228410bc983a308ba9a7f9701ec7,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
4312003,2024-2025,Derechos Fundamentales y Poderes Públicos,,87edd4183922b150708f063941dd6a15,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4311629,2024-2025,Desarrollo y Cooperación Internacional,,32d2a4189aaf8c5ecf1ab83152f7ac0c,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,3a55b686cea34a8923b6ea395549772e
4316459,2024-2025,Dirección de Proyectos,,da0f59d9cf462530c39a87d664387e50,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,3a55b686cea34a8923b6ea395549772e
4311630,2024-2025,Dirección Empresarial desde la Innovación y la Internacionalización,,8051b935f0f5b932cbd5400d88e92ef2,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,3a55b686cea34a8923b6ea395549772e
4311631,2024-2025,Dispositivos y Sistemas Fotovoltaicos,,79d212fe97ac7cf488149fa605ef4405,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4310763,2024-2025,Economía: Aplicaciones Empíricas y Políticas /  Master in Economics: Empirical Applications and Policies,,56c3f803e2963e12576a6db91da5aea3,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
3500541,2024-2025,public economics,https://wikidata.org/entity/Q2248246,0aa3233b27ee1fecd8be16cebee36490,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4313429,2024-2025,Economía Social y Solidaria,,9ad41fc72211014dc979a319ea75dcef,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4312559,2024-2025,Enología Innovadora,,ca6329f4c3d5c6f3f906c08de0aa7985,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
4311633,2024-2025,Estudios Feministas y de Género,,ed3c0da5f4f30cee4664cbcd30928029,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,3a55b686cea34a8923b6ea395549772e
4310243,2024-2025,international relations,https://wikidata.org/entity/Q166542,b32aca36c4a4c21a84d130aac0972cdd,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4316629,2024-2025,Fabricación Digital / Master in Digital Manufacturing,,aa5319689b3763cfaf81208f210d86fc,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311634,2024-2025,"Farmacología, Desarrollo, Evaluación y Utilización Racional de Medicamentos",,4c3592d47e6b3d5309031802564ff9d1,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
4318444,2024-2025,"Filosofía: Ciencia, Sociedad, Tecnología",,b2087d68d53304df640f9ff80de3d557,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4311635,2024-2025,Filosofía en un Mundo Global,,527854028a929176722eda746f25cbb3,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4311638,2024-2025,finance,https://wikidata.org/entity/Q43015,fdc67fb47d2676c3e80282f287c8b3b2,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4311844,2024-2025,Master's Degree in Teacher Training,https://wikidata.org/entity/Q97825796,00192746516d6a034ab7a0cdddd11258,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4311641,2024-2025,Gestión de los Recursos Humanos y del Empleo,,9a9c446e74885dd60ce4fbea3d0ef3ca,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4315276,2024-2025,"Gestión del Paisaje. Patrimonio, Territorio y Ciudad",,567acc0e8dee28aef39b12189820141c,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
4311643,2024-2025,Globalización: Procesos Sociales y Políticas Económicas,,ce2c656221db5a1ceb36ae8569e94a8a,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4311642,2024-2025,Globalización y Desarrollo,,9410e9b2c4a971ba3a09ebaebc0fc8bc,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4312402,2024-2025,Gobernanza y Estudios Políticos,,856277392e66d7af1b95edecc61f2225,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4311644,2024-2025,computational engineering,https://wikidata.org/entity/Q362601,a353f91bab8c30369e726c4ce58fbc8d,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311645,2024-2025,robotics,https://wikidata.org/entity/Q170978,b4b7f6ebb7890b4fed3374ad40e30d87,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
3500557,2024-2025,Ingeniería de Energía Sostenible,,2026c155c917b08ed986e76fc425e517,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
3500647,2024-2025,Ingeniería de Infraestructuras y Construcción Sostenibles,,c3872e92c5671c87d6a1985bb17e3b25,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4312405,2024-2025,architectural engineering,https://wikidata.org/entity/Q150737,26b951974ac184fb7ec85f11df21dc28,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311646,2024-2025,Ingeniería de Materiales Avanzados,,e3783b5fdae6838c279558ff6cbc4dc5,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311647,2024-2025,Ingeniería de Materiales Renovables,,4d7815c9cb7e1f65e327141ed6ae0c75,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311649,2024-2025,Ingeniería de Sistemas Empotrados,,04ab53e866ba9b806eff830c102740a8,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4313511,2024-2025,telecommunications engineering,https://wikidata.org/entity/Q1061219,9f4532e80337e1cec62c5ba1d45bb5de,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4315252,2024-2025,industrial engineering and management,https://wikidata.org/entity/Q6314146,10c7b0d74c77871c97751dffb041c0a0,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311650,2024-2025,Ingeniería Energética Sostenible,,dd65cc3bb83489df6d5a672b8010e656,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4313030,2024-2025,engineering physics,https://wikidata.org/entity/Q770766,e4ca805eaceeece9650daf832ea32da6,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
4313509,2024-2025,industrial engineering,https://wikidata.org/entity/Q4489420,a7f457683dea266339d41734cac210da,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4314553,2024-2025,computer engineering,https://wikidata.org/entity/Q428691,df7174838e35da81ed155c81908c1a5b,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4314538,2024-2025,mechanical engineering,https://wikidata.org/entity/Q101333,cadc8485ba5769ecc69bc32933985352,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311653,2024-2025,Integración de las Energías Renovables en el Sistema Eléctrico,,ebb98b04cddeb83044cb117bc131c18a,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311654,2024-2025,Integración Económica,,8b09b51532a85b46efcced46973536f2,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4311655,2024-2025,Integración Política y Unión Económica en la Unión Europea,,56f9ff218a873ba2ac68dee4c2922a20,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
3500052,2024-2025,Inteligencia Artificial Aplicada a la Industria e Ingeniería Asistida por Ordenador,,0c9bc34cd2d43cc6abd6fbca7387eb9b,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4315729,2024-2025,Internacional en Sociología Jurídica / International Master in Sociology of Law,,c2f8e58fcb216a6139f4b2dbb28e8ca1,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4312398,2024-2025,Investigación Biomédica,,7ffbaf7c97710629e93801ba4f8a390d,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
4313036,2024-2025,Investigación en Ámbitos Socioeducativos,,2275bba8c59bd07d9a9a2e9421573247,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
3500547,2024-2025,Investigación en Comunicación,,63f4d76c674402d2013545133c1d0be4,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4311656,2024-2025,"Investigación en Eficiencia Energética y Sostenibilidad en Industria, Transporte, Edificación y Urbanismo",,747d28686dc1becb5d93b17360a7c84a,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4312002,2024-2025,Investigación y Creación en Arte,,7f41dab2be89bbce50fb837cfade09ac,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4312030,2024-2025,linguistics,https://wikidata.org/entity/Q8162,9257175bb650b83bab1e88b5de7addda,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4316152,2024-2025,Lingüística Teórica y Experimental,,89d7408a0e67da6bbfc75c7e18b2ff68,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4310444,2024-2025,Lingüística y Filología Vasca,,3ad1050de89a9e6c937556de138bf11a,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4315754,2024-2025,Lingüística y Filología Vascas / Euskal Hizkuntzalaritza eta Filologia,,76064f587d0e0bf3f69aeadffbc40a1b,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4311657,2024-2025,Literatura Comparada y Estudios Literarios,,323be851e5c067acbf4ebd91d95539a8,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4314589,2024-2025,Marina,,bc034d120e171db5c2a952cf437bddd0,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4312399,2024-2025,microbiology,https://wikidata.org/entity/Q7193,295509d4753d440a01ea8e6bebf5bd62,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
4315760,2024-2025,mining,https://wikidata.org/entity/Q44497,f3b0fe5f51d37b94301429eb065d9681,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311659,2024-2025,Modelos y Áreas de Investigación en Ciencias Sociales,,2ef6b13cae8d5bb183d8b944f753c5fe,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,3a55b686cea34a8923b6ea395549772e
4313001,2024-2025,Mundo Clásico,,2b7d77e27a7ccf0b9a248f5497e493e2,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,3a55b686cea34a8923b6ea395549772e
4312561,2024-2025,Nacionalismo en El Siglo XXI:  El Caso Vasco,,4bcdb2ca9797c6b1102de51f0cb5ea61,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4311660,2024-2025,Nanociencia / Master in Nanoscience,,bcf15c489b4eb9050ac36632960c6fca,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
4314613,2024-2025,Náutica y Transporte Marítimo,,61e4d86ee43da0ef0fc46dc9a2b1ea98,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,3a55b686cea34a8923b6ea395549772e
4313000,2024-2025,Neurociencia Cognitiva del Lenguaje / Master in Cognitive Neuroscience of Language,,299596aa6a34e5562bfd6208305cb928,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4310254,2024-2025,neuroscience,https://wikidata.org/entity/Q207011,a92212e9a95002c966c1ea69c0ec2f2f,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
4311662,2024-2025,Nutrición y Salud,,d2513dd6d29ee6142aaaec448c196c8f,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
3500389,2024-2025,"Paisajes Culturales: Protección, Gestión y Planeamiento",,0dbc664f9fe6e53e3a5c0ffeb64b4b4d,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311663,2024-2025,Participación y Desarrollo Comunitario,,4ff15bb468881619e5ec086e9e1e3454,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4312674,2024-2025,multimedia journalism,https://wikidata.org/entity/Q30671941,26a0a07e66005d6baacaff7a2bceded0,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4313948,2024-2025,Pintura,,c6ed579d25fff18e42050e4c76fe851f,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
4313434,2024-2025,Políticas Lingüísticas y Planificación,,f9a4f93a415b578d910f157243b0dcb0,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4311664,2024-2025,Psicodidáctica: Psicología de la Educación y Didácticas Específicas,,49de86d2ca8a05256f66ce07d984b1b8,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4312403,2024-2025,Psicología de las Organizaciones e Intervención Psicosocial,,b5b5cbbf8c640a2ab05d82c2144b6dd9,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
4314477,2024-2025,health psychology,https://wikidata.org/entity/Q1403186,da1cd9d25e7ed3b8df76cd478e375ed6,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
4311665,2024-2025,"Psicología: Individuo, Grupo, Organización y Cultura",,93c60cafd93fce4ab0409486f7bc51c3,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
4314560,2024-2025,polymer chemistry,https://wikidata.org/entity/Q750446,757fbbe387788e17815538ca2cae8d3d,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
4314726,2024-2025,"Rehabilitación, Restauración y Gestión Integral del Patrimonio Construido y de las Construcciones Existentes",,0de200e19cbfff6c315ff515432c2aed,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4312400,2024-2025,public health,https://wikidata.org/entity/Q189603,6c4528b070467aabb1d6c57e38eb51f8,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
4311668,2024-2025,occupational health and safety,https://wikidata.org/entity/Q629029,208c38e1a460777e8b097b348a3915e8,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4312959,2024-2025,Sistemas de Transporte,,e2e0a142979401b3d79452a0e7ccb3e6,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311673,2024-2025,Sistemas Electrónicos Avanzados,,fac361998b6d92eb168539dedf860c94,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4311674,2024-2025,Sistemas Informáticos Avanzados,,df75d960cc3c5722b271b4d1f518a978,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
4316848,2024-2025,Soberanía en los Pueblos de Europa / Subiranotasuna Europako Herrietan,,87dff4529ba535d936c2f2c94d493888,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4312104,2024-2025,Sociedad Democrática Estado y Derecho,,d4768fc046bfe492aed86f3f8447fb60,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4312404,2024-2025,technology education,https://wikidata.org/entity/Q750986,29d706557749bec2a7497daa5e372944,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
4311675,2024-2025,Tecnología de Apoyo a la Autonomía Personal,,0b2cd2f25597b9d1cf09ced0de65280a,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
3500612,2024-2025,Tecnologías Avanzadas en la Industria,,825273a8bc0a5399b9bb8dd7e15cce56,d30bbd19fa77d8470334a259e060006e,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
